CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST024429,168,2,434.96000000000004,5,3,1,531,Potential Loyalists
CUST024430,716,3,4431.16,2,4,5,245,Loyal Customers
CUST024431,1043,2,2795.5299999999997,2,3,4,234,At Risk
CUST024432,936,2,1027.72,2,3,2,232,At Risk
CUST024433,1280,1,1277.26,1,1,2,112,Lost Customers
CUST024434,1747,1,1028.31,1,1,2,112,Lost Customers
CUST024435,112,4,3888.2999999999997,5,5,5,555,Champions
CUST024436,22,4,3542.29,5,5,5,555,Champions
CUST024438,703,1,472.98,2,1,1,211,Lost Customers
CUST024439,329,2,508.28000000000003,4,3,1,431,Potential Loyalists
CUST024440,76,1,450.18,5,1,1,511,Others
CUST024441,420,6,5533.93,3,5,5,355,Loyal Customers
CUST024442,68,3,1543.98,5,4,3,543,Loyal Customers
CUST024443,223,3,3201.76,4,4,4,444,Champions
CUST024446,1317,2,872.15,1,3,2,132,At Risk
CUST024447,751,2,2255.58,2,3,4,234,At Risk
CUST024448,763,4,3138.18,2,5,4,254,Loyal Customers
CUST024449,71,3,2475.94,5,4,4,544,Champions
CUST024450,137,2,2501.2,5,3,4,534,Potential Loyalists
CUST024452,132,3,2532.71,5,4,4,544,Champions
CUST024453,572,1,1432.31,3,1,3,313,Others
CUST024454,277,2,614.6700000000001,4,3,1,431,Potential Loyalists
CUST024455,960,2,427.17,2,3,1,231,At Risk
CUST024456,716,3,2030.49,2,4,3,243,Loyal Customers
CUST024457,376,5,4350.21,4,5,5,455,Champions
CUST024458,534,2,1446.59,3,3,3,333,Others
CUST024459,248,5,5286.51,4,5,5,455,Champions
CUST024460,109,2,1990.9699999999998,5,3,3,533,Potential Loyalists
CUST024461,636,3,3100.58,3,4,4,344,Loyal Customers
CUST024462,38,3,2424.23,5,4,4,544,Champions
CUST024463,468,1,1144.71,3,1,2,312,Others
CUST024464,715,1,945.95,2,1,2,212,Lost Customers
CUST024465,253,1,676.03,4,1,1,411,Others
CUST024466,750,2,2162.96,2,3,3,233,At Risk
CUST024467,1671,1,933.19,1,1,2,112,Lost Customers
CUST024468,270,4,2712.1400000000003,4,5,4,454,Champions
CUST024469,810,2,2732.79,2,3,4,234,At Risk
CUST024470,424,1,39.33,3,1,1,311,Others
CUST024472,647,2,947.55,3,3,2,332,Others
CUST024475,90,4,4666.8,5,5,5,555,Champions
CUST024479,744,1,1464.78,2,1,3,213,Lost Customers
CUST024480,103,4,2210.1,5,5,3,553,Loyal Customers
CUST024483,35,2,2676.21,5,3,4,534,Potential Loyalists
CUST024484,101,6,3411.7000000000003,5,5,5,555,Champions
CUST024485,1491,1,414.1,1,1,1,111,Lost Customers
CUST024486,389,1,582.54,4,1,1,411,Others
CUST024487,354,2,1694.36,4,3,3,433,Potential Loyalists
CUST024489,347,1,92.03,4,1,1,411,Others
CUST024490,683,4,5909.179999999999,2,5,5,255,Loyal Customers
CUST024491,552,2,1061.54,3,3,2,332,Others
CUST024492,580,4,3321.88,3,5,4,354,Loyal Customers
CUST024493,219,2,1888.81,4,3,3,433,Potential Loyalists
CUST024494,366,3,3431.98,4,4,5,445,Champions
CUST024496,235,3,4126.14,4,4,5,445,Champions
CUST024497,1781,2,2511.26,1,3,4,134,At Risk
CUST024498,964,2,1596.42,2,3,3,233,At Risk
CUST024499,126,1,330.83,5,1,1,511,Others
CUST024500,1517,1,230.17,1,1,1,111,Lost Customers
CUST024501,539,1,191.85,3,1,1,311,Others
CUST024502,1021,3,4189.49,2,4,5,245,Loyal Customers
CUST024503,1364,1,1261.98,1,1,2,112,Lost Customers
CUST024504,1392,1,1118.34,1,1,2,112,Lost Customers
CUST024506,140,1,764.06,5,1,2,512,Others
CUST024507,128,1,85.91,5,1,1,511,Others
CUST024508,723,2,2515.88,2,3,4,234,At Risk
CUST024509,1405,1,774.58,1,1,2,112,Lost Customers
CUST024511,267,3,1964.52,4,4,3,443,Loyal Customers
CUST024512,1035,1,287.21,2,1,1,211,Lost Customers
CUST024513,546,2,2696.57,3,3,4,334,Others
CUST024514,414,5,7719.27,3,5,5,355,Loyal Customers
CUST024515,754,1,1609.62,2,1,3,213,Lost Customers
CUST024517,1591,1,519.29,1,1,1,111,Lost Customers
CUST024518,198,3,4715.54,4,4,5,445,Champions
CUST024519,783,5,6528.11,2,5,5,255,Loyal Customers
CUST024520,1420,1,2440.79,1,1,4,114,Lost Customers
CUST024521,766,2,2056.56,2,3,3,233,At Risk
CUST024522,426,4,2763.41,3,5,4,354,Loyal Customers
CUST024523,1270,1,2288.34,1,1,4,114,Lost Customers
CUST024526,1014,3,1599.19,2,4,3,243,Loyal Customers
CUST024527,406,1,565.24,3,1,1,311,Others
CUST024528,347,6,4420.43,4,5,5,455,Champions
CUST024530,584,2,1860.08,3,3,3,333,Others
CUST024532,654,1,3093.24,3,1,4,314,Others
CUST024533,328,1,1234.3,4,1,2,412,Others
CUST024534,384,3,3269.2799999999997,4,4,4,444,Champions
CUST024535,631,2,239.43,3,3,1,331,Others
CUST024537,392,1,234.86,3,1,1,311,Others
CUST024538,408,1,223.48,3,1,1,311,Others
CUST024539,367,1,1267.25,4,1,2,412,Others
CUST024540,609,3,3267.8,3,4,4,344,Loyal Customers
CUST024541,120,1,1282.63,5,1,2,512,Others
CUST024542,227,3,4059.76,4,4,5,445,Champions
CUST024544,1402,1,427.44,1,1,1,111,Lost Customers
CUST024545,170,5,2877.74,5,5,4,554,Champions
CUST024546,1301,1,578.78,1,1,1,111,Lost Customers
CUST024547,425,2,2203.94,3,3,3,333,Others
CUST024548,1553,1,346.95,1,1,1,111,Lost Customers
CUST024549,995,2,1143.6399999999999,2,3,2,232,At Risk
CUST024551,1289,1,503.34,1,1,1,111,Lost Customers
CUST024552,695,1,336.06,2,1,1,211,Lost Customers
CUST024554,92,5,3964.37,5,5,5,555,Champions
CUST024555,130,3,3528.79,5,4,5,545,Champions
CUST024556,1111,1,1181.35,1,1,2,112,Lost Customers
CUST024557,428,4,1186.46,3,5,2,352,Others
CUST024558,979,1,612.2,2,1,1,211,Lost Customers
CUST024559,113,2,784.55,5,3,2,532,Potential Loyalists
CUST024560,227,4,5567.74,4,5,5,455,Champions
CUST024561,449,1,695.5,3,1,1,311,Others
CUST024563,1174,1,1669.07,1,1,3,113,Lost Customers
CUST024564,356,2,2064.6800000000003,4,3,3,433,Potential Loyalists
CUST024565,484,2,1631.69,3,3,3,333,Others
CUST024566,167,3,1299.19,5,4,2,542,Potential Loyalists
CUST024567,505,1,1364.49,3,1,2,312,Others
CUST024568,1149,2,2072.18,1,3,3,133,At Risk
CUST024569,645,2,1264.08,3,3,2,332,Others
CUST024570,413,4,3582.62,3,5,5,355,Loyal Customers
CUST024572,575,2,2427.1,3,3,4,334,Others
CUST024573,106,3,3047.03,5,4,4,544,Champions
CUST024574,321,3,5423.29,4,4,5,445,Champions
CUST024575,513,2,527.7,3,3,1,331,Others
CUST024576,322,2,727.6700000000001,4,3,2,432,Potential Loyalists
CUST024577,215,1,1015.75,4,1,2,412,Others
CUST024578,13,4,1079.94,5,5,2,552,Potential Loyalists
CUST024579,669,2,1289.97,3,3,2,332,Others
CUST024580,1180,2,1960.98,1,3,3,133,At Risk
CUST024581,593,2,2840.01,3,3,4,334,Others
CUST024583,1412,3,2461.75,1,4,4,144,Loyal Customers
CUST024585,1553,1,1451.12,1,1,3,113,Lost Customers
CUST024586,316,1,1137.76,4,1,2,412,Others
CUST024587,548,2,3284.98,3,3,4,334,Others
CUST024588,487,3,3551.02,3,4,5,345,Loyal Customers
CUST024589,1129,1,3024.91,1,1,4,114,Lost Customers
CUST024590,108,6,3145.06,5,5,4,554,Champions
CUST024591,165,2,3085.37,5,3,4,534,Potential Loyalists
CUST024592,239,4,2135.5299999999997,4,5,3,453,Loyal Customers
CUST024593,201,2,1875.3400000000001,4,3,3,433,Potential Loyalists
CUST024594,1690,1,1980.81,1,1,3,113,Lost Customers
CUST024595,691,2,1677.42,2,3,3,233,At Risk
CUST024596,787,1,918.9,2,1,2,212,Lost Customers
CUST024597,240,6,4340.05,4,5,5,455,Champions
CUST024598,258,1,1775.34,4,1,3,413,Others
CUST024599,1301,3,2260.84,1,4,4,144,Loyal Customers
CUST024600,217,3,2377.31,4,4,4,444,Champions
CUST024601,121,2,690.54,5,3,1,531,Potential Loyalists
CUST024602,427,4,3542.38,3,5,5,355,Loyal Customers
CUST024603,1668,2,1924.35,1,3,3,133,At Risk
CUST024604,857,4,2216.46,2,5,3,253,Loyal Customers
CUST024606,185,3,1021.0,4,4,2,442,Potential Loyalists
CUST024607,367,5,5524.55,4,5,5,455,Champions
CUST024608,422,2,1076.76,3,3,2,332,Others
CUST024609,578,2,1546.6799999999998,3,3,3,333,Others
CUST024610,68,1,909.17,5,1,2,512,Others
CUST024611,1081,4,4595.82,1,5,5,155,Loyal Customers
CUST024612,910,1,344.95,2,1,1,211,Lost Customers
CUST024613,931,2,2198.4500000000003,2,3,3,233,At Risk
CUST024614,289,4,4005.1800000000003,4,5,5,455,Champions
CUST024616,120,3,5119.39,5,4,5,545,Champions
CUST024617,12,1,192.64,5,1,1,511,Others
CUST024618,921,2,1875.83,2,3,3,233,At Risk
CUST024619,517,1,1049.42,3,1,2,312,Others
CUST024620,729,3,1940.72,2,4,3,243,Loyal Customers
CUST024621,787,2,352.56,2,3,1,231,At Risk
CUST024622,487,2,2912.13,3,3,4,334,Others
CUST024623,84,4,2889.0699999999997,5,5,4,554,Champions
CUST024624,215,3,2671.79,4,4,4,444,Champions
CUST024625,65,2,1713.19,5,3,3,533,Potential Loyalists
CUST024626,632,1,688.9,3,1,1,311,Others
CUST024627,237,3,3030.34,4,4,4,444,Champions
CUST024629,636,4,2658.42,3,5,4,354,Loyal Customers
CUST024630,1260,1,708.39,1,1,2,112,Lost Customers
CUST024631,2,4,3002.89,5,5,4,554,Champions
CUST024632,732,3,4392.92,2,4,5,245,Loyal Customers
CUST024633,55,1,85.39,5,1,1,511,Others
CUST024634,63,4,7648.1,5,5,5,555,Champions
CUST024635,1142,3,5003.23,1,4,5,145,Loyal Customers
CUST024637,151,3,3293.95,5,4,4,544,Champions
CUST024638,1240,2,3290.13,1,3,4,134,At Risk
CUST024639,305,3,4761.57,4,4,5,445,Champions
CUST024640,118,4,4126.85,5,5,5,555,Champions
CUST024641,1402,1,838.47,1,1,2,112,Lost Customers
CUST024642,383,2,795.37,4,3,2,432,Potential Loyalists
CUST024643,1238,1,899.88,1,1,2,112,Lost Customers
CUST024645,529,2,732.79,3,3,2,332,Others
CUST024646,520,1,1652.35,3,1,3,313,Others
CUST024647,452,6,7168.71,3,5,5,355,Loyal Customers
CUST024648,942,3,3156.19,2,4,4,244,Loyal Customers
CUST024649,174,3,655.05,5,4,1,541,Potential Loyalists
CUST024650,121,3,2279.56,5,4,4,544,Champions
CUST024651,1002,3,1799.2399999999998,2,4,3,243,Loyal Customers
CUST024652,240,3,3789.44,4,4,5,445,Champions
CUST024653,208,4,5183.33,4,5,5,455,Champions
CUST024654,1130,1,138.07,1,1,1,111,Lost Customers
CUST024655,1236,2,1414.7199999999998,1,3,2,132,At Risk
CUST024656,499,4,3900.2,3,5,5,355,Loyal Customers
CUST024657,1205,1,1320.86,1,1,2,112,Lost Customers
CUST024658,459,2,1079.91,3,3,2,332,Others
CUST024659,185,2,2347.7000000000003,4,3,4,434,Potential Loyalists
CUST024660,54,1,182.7,5,1,1,511,Others
CUST024661,221,1,974.96,4,1,2,412,Others
CUST024663,356,2,2356.99,4,3,4,434,Potential Loyalists
CUST024665,1659,1,494.34,1,1,1,111,Lost Customers
CUST024666,1285,1,2239.21,1,1,4,114,Lost Customers
CUST024667,657,1,74.75,3,1,1,311,Others
CUST024668,6,1,313.41,5,1,1,511,Others
CUST024669,245,2,2349.36,4,3,4,434,Potential Loyalists
CUST024670,135,2,580.96,5,3,1,531,Potential Loyalists
CUST024671,1129,2,3048.86,1,3,4,134,At Risk
CUST024672,685,2,782.06,2,3,2,232,At Risk
CUST024674,1677,1,1580.21,1,1,3,113,Lost Customers
CUST024675,1030,3,2528.7,2,4,4,244,Loyal Customers
CUST024676,228,5,4954.25,4,5,5,455,Champions
CUST024677,671,1,564.4,2,1,1,211,Lost Customers
CUST024678,575,5,2577.75,3,5,4,354,Loyal Customers
CUST024679,804,1,1639.16,2,1,3,213,Lost Customers
CUST024681,630,2,158.86,3,3,1,331,Others
CUST024682,689,1,1659.28,2,1,3,213,Lost Customers
CUST024683,1409,2,2625.06,1,3,4,134,At Risk
CUST024684,1386,1,893.19,1,1,2,112,Lost Customers
CUST024685,168,2,2144.91,5,3,3,533,Potential Loyalists
CUST024686,829,2,3802.16,2,3,5,235,At Risk
CUST024687,177,5,6248.400000000001,4,5,5,455,Champions
CUST024688,450,3,2716.13,3,4,4,344,Loyal Customers
CUST024689,1628,3,2156.95,1,4,3,143,Loyal Customers
CUST024691,367,5,3628.45,4,5,5,455,Champions
CUST024692,583,3,3847.33,3,4,5,345,Loyal Customers
CUST024693,403,1,2511.75,3,1,4,314,Others
CUST024694,1563,1,1791.06,1,1,3,113,Lost Customers
CUST024695,728,2,659.49,2,3,1,231,At Risk
CUST024696,904,2,1139.8400000000001,2,3,2,232,At Risk
CUST024697,1265,1,1076.14,1,1,2,112,Lost Customers
CUST024698,1677,1,97.17,1,1,1,111,Lost Customers
CUST024699,558,2,685.5,3,3,1,331,Others
CUST024702,155,4,3433.89,5,5,5,555,Champions
CUST024703,979,2,1806.56,2,3,3,233,At Risk
CUST024704,1076,1,574.83,1,1,1,111,Lost Customers
CUST024705,479,1,1984.1,3,1,3,313,Others
CUST024707,940,1,2171.89,2,1,3,213,Lost Customers
CUST024709,73,3,2563.88,5,4,4,544,Champions
CUST024710,603,3,2363.57,3,4,4,344,Loyal Customers
CUST024711,485,2,1390.79,3,3,2,332,Others
CUST024712,60,1,775.33,5,1,2,512,Others
CUST024714,197,2,1549.55,4,3,3,433,Potential Loyalists
CUST024715,1001,1,1157.92,2,1,2,212,Lost Customers
CUST024716,523,3,2934.51,3,4,4,344,Loyal Customers
CUST024717,425,3,2049.7700000000004,3,4,3,343,Loyal Customers
CUST024718,28,2,314.2,5,3,1,531,Potential Loyalists
CUST024719,977,3,4142.85,2,4,5,245,Loyal Customers
CUST024720,1274,1,837.78,1,1,2,112,Lost Customers
CUST024721,1397,1,2700.03,1,1,4,114,Lost Customers
CUST024722,177,2,2701.68,4,3,4,434,Potential Loyalists
CUST024723,128,3,2770.0299999999997,5,4,4,544,Champions
CUST024725,1707,2,2167.6099999999997,1,3,3,133,At Risk
CUST024726,690,1,169.96,2,1,1,211,Lost Customers
CUST024727,170,2,549.34,5,3,1,531,Potential Loyalists
CUST024728,375,1,2176.95,4,1,3,413,Others
CUST024729,10,2,891.5,5,3,2,532,Potential Loyalists
CUST024730,790,2,500.20000000000005,2,3,1,231,At Risk
CUST024731,48,2,2336.27,5,3,4,534,Potential Loyalists
CUST024732,398,3,2867.93,3,4,4,344,Loyal Customers
CUST024733,60,2,1320.37,5,3,2,532,Potential Loyalists
CUST024734,946,1,510.09,2,1,1,211,Lost Customers
CUST024735,667,2,650.6500000000001,3,3,1,331,Others
CUST024736,36,2,1220.77,5,3,2,532,Potential Loyalists
CUST024737,1057,1,804.54,2,1,2,212,Lost Customers
CUST024738,59,7,8217.710000000001,5,5,5,555,Champions
CUST024740,788,3,4373.33,2,4,5,245,Loyal Customers
CUST024742,1190,1,437.08,1,1,1,111,Lost Customers
CUST024743,662,3,3122.7000000000003,3,4,4,344,Loyal Customers
CUST024744,472,4,3718.06,3,5,5,355,Loyal Customers
CUST024745,1220,1,690.83,1,1,1,111,Lost Customers
CUST024746,1668,1,1932.91,1,1,3,113,Lost Customers
CUST024747,657,3,3675.9700000000003,3,4,5,345,Loyal Customers
CUST024748,1753,1,1433.71,1,1,3,113,Lost Customers
CUST024749,577,2,907.27,3,3,2,332,Others
CUST024750,1268,1,319.36,1,1,1,111,Lost Customers
CUST024751,572,2,1561.5800000000002,3,3,3,333,Others
CUST024752,1764,1,444.71,1,1,1,111,Lost Customers
CUST024753,14,4,3695.6,5,5,5,555,Champions
CUST024754,813,2,823.85,2,3,2,232,At Risk
CUST024755,155,3,1666.98,5,4,3,543,Loyal Customers
CUST024756,739,4,1692.46,2,5,3,253,Loyal Customers
CUST024757,467,1,178.31,3,1,1,311,Others
CUST024758,1725,2,1098.0700000000002,1,3,2,132,At Risk
CUST024760,1074,2,1707.74,1,3,3,133,At Risk
CUST024762,819,1,148.57,2,1,1,211,Lost Customers
CUST024763,282,3,1011.46,4,4,2,442,Potential Loyalists
CUST024764,377,3,1597.84,4,4,3,443,Loyal Customers
CUST024765,177,1,541.4,4,1,1,411,Others
CUST024766,11,6,2718.13,5,5,4,554,Champions
CUST024767,224,4,4131.7,4,5,5,455,Champions
CUST024769,523,7,5146.67,3,5,5,355,Loyal Customers
CUST024770,1630,1,683.75,1,1,1,111,Lost Customers
CUST024771,862,3,4248.26,2,4,5,245,Loyal Customers
CUST024772,846,1,330.29,2,1,1,211,Lost Customers
CUST024773,19,6,5615.21,5,5,5,555,Champions
CUST024775,443,2,545.14,3,3,1,331,Others
CUST024776,387,1,603.8,4,1,1,411,Others
CUST024777,266,2,1653.75,4,3,3,433,Potential Loyalists
CUST024778,169,2,529.19,5,3,1,531,Potential Loyalists
CUST024779,1270,1,783.62,1,1,2,112,Lost Customers
CUST024780,1451,1,264.02,1,1,1,111,Lost Customers
CUST024781,312,4,3252.43,4,5,4,454,Champions
CUST024782,484,2,1060.1799999999998,3,3,2,332,Others
CUST024783,683,3,2099.12,2,4,3,243,Loyal Customers
CUST024784,1,5,5717.18,5,5,5,555,Champions
CUST024786,74,6,6427.44,5,5,5,555,Champions
CUST024788,720,3,3238.59,2,4,4,244,Loyal Customers
CUST024790,82,4,3442.96,5,5,5,555,Champions
CUST024791,51,2,3359.1499999999996,5,3,5,535,Potential Loyalists
CUST024792,613,3,4105.24,3,4,5,345,Loyal Customers
CUST024793,665,1,529.52,3,1,1,311,Others
CUST024794,1403,2,3565.8,1,3,5,135,At Risk
CUST024795,140,2,825.81,5,3,2,532,Potential Loyalists
CUST024796,770,1,515.39,2,1,1,211,Lost Customers
CUST024797,561,3,3755.07,3,4,5,345,Loyal Customers
CUST024798,1469,2,1185.72,1,3,2,132,At Risk
CUST024799,496,1,147.39,3,1,1,311,Others
CUST024800,887,2,1429.56,2,3,3,233,At Risk
CUST024801,374,2,1959.7800000000002,4,3,3,433,Potential Loyalists
CUST024802,1367,3,2255.8,1,4,4,144,Loyal Customers
CUST024803,566,2,3507.4300000000003,3,3,5,335,Others
CUST024805,194,1,399.52,4,1,1,411,Others
CUST024806,426,2,1864.6100000000001,3,3,3,333,Others
CUST024808,1790,1,631.54,1,1,1,111,Lost Customers
CUST024809,10,6,6483.509999999999,5,5,5,555,Champions
CUST024810,406,2,1178.2399999999998,3,3,2,332,Others
CUST024811,1256,1,562.88,1,1,1,111,Lost Customers
CUST024812,458,4,5201.41,3,5,5,355,Loyal Customers
CUST024813,1075,3,1638.99,1,4,3,143,Loyal Customers
CUST024814,79,2,3982.9799999999996,5,3,5,535,Potential Loyalists
CUST024816,424,5,5044.54,3,5,5,355,Loyal Customers
CUST024817,725,4,3375.54,2,5,5,255,Loyal Customers
CUST024818,412,1,876.81,3,1,2,312,Others
CUST024820,88,3,2513.6,5,4,4,544,Champions
CUST024821,510,4,6994.75,3,5,5,355,Loyal Customers
CUST024822,1628,1,1398.78,1,1,2,112,Lost Customers
CUST024823,350,2,1550.95,4,3,3,433,Potential Loyalists
CUST024825,1721,1,976.77,1,1,2,112,Lost Customers
CUST024826,406,3,806.6400000000001,3,4,2,342,Others
CUST024827,515,3,1773.08,3,4,3,343,Loyal Customers
CUST024828,1703,2,2322.58,1,3,4,134,At Risk
CUST024829,459,1,648.62,3,1,1,311,Others
CUST024830,821,1,253.31,2,1,1,211,Lost Customers
CUST024831,1210,2,941.09,1,3,2,132,At Risk
CUST024832,302,1,199.09,4,1,1,411,Others
CUST024833,643,2,1082.08,3,3,2,332,Others
CUST024834,360,1,907.27,4,1,2,412,Others
CUST024835,564,3,2223.48,3,4,3,343,Loyal Customers
CUST024836,167,4,3305.15,5,5,4,554,Champions
CUST024837,323,4,5074.27,4,5,5,455,Champions
CUST024838,35,3,3230.58,5,4,4,544,Champions
CUST024839,62,4,3470.38,5,5,5,555,Champions
CUST024840,1535,1,312.49,1,1,1,111,Lost Customers
CUST024841,1450,1,526.74,1,1,1,111,Lost Customers
CUST024842,1563,1,275.88,1,1,1,111,Lost Customers
CUST024843,87,4,2573.29,5,5,4,554,Champions
CUST024844,159,4,4684.59,5,5,5,555,Champions
CUST024845,106,4,4820.7,5,5,5,555,Champions
CUST024846,195,3,5501.67,4,4,5,445,Champions
CUST024847,296,3,2470.88,4,4,4,444,Champions
CUST024849,1470,2,2078.94,1,3,3,133,At Risk
CUST024850,471,5,1250.21,3,5,2,352,Others
CUST024851,13,3,3137.3,5,4,4,544,Champions
CUST024852,521,2,3059.16,3,3,4,334,Others
CUST024854,202,5,5384.57,4,5,5,455,Champions
CUST024856,333,2,1846.48,4,3,3,433,Potential Loyalists
CUST024857,427,2,2372.05,3,3,4,334,Others
CUST024858,896,2,2461.15,2,3,4,234,At Risk
CUST024859,1092,3,4592.1900000000005,1,4,5,145,Loyal Customers
CUST024860,190,2,2044.1299999999999,4,3,3,433,Potential Loyalists
CUST024861,66,4,5988.209999999999,5,5,5,555,Champions
CUST024862,815,2,1175.45,2,3,2,232,At Risk
CUST024863,746,4,2770.77,2,5,4,254,Loyal Customers
CUST024864,770,1,1079.31,2,1,2,212,Lost Customers
CUST024865,72,4,2277.92,5,5,4,554,Champions
CUST024866,873,2,4174.89,2,3,5,235,At Risk
CUST024867,713,2,922.78,2,3,2,232,At Risk
CUST024868,229,3,4263.96,4,4,5,445,Champions
CUST024869,657,2,1671.18,3,3,3,333,Others
CUST024870,220,5,2322.07,4,5,4,454,Champions
CUST024872,989,1,587.92,2,1,1,211,Lost Customers
CUST024873,175,4,3327.7999999999997,5,5,4,554,Champions
CUST024874,1193,1,968.6,1,1,2,112,Lost Customers
CUST024875,132,3,2098.56,5,4,3,543,Loyal Customers
CUST024876,479,2,2148.06,3,3,3,333,Others
CUST024877,900,4,3781.08,2,5,5,255,Loyal Customers
CUST024879,292,4,5447.39,4,5,5,455,Champions
CUST024880,413,2,3832.88,3,3,5,335,Others
CUST024881,163,2,3342.92,5,3,5,535,Potential Loyalists
CUST024882,1034,1,534.91,2,1,1,211,Lost Customers
CUST024883,238,2,1259.4099999999999,4,3,2,432,Potential Loyalists
CUST024884,752,1,1989.59,2,1,3,213,Lost Customers
CUST024885,856,2,495.42,2,3,1,231,At Risk
CUST024886,857,4,5111.71,2,5,5,255,Loyal Customers
CUST024887,431,3,2462.8599999999997,3,4,4,344,Loyal Customers
CUST024888,452,1,226.73,3,1,1,311,Others
CUST024889,427,2,790.49,3,3,2,332,Others
CUST024890,613,2,1640.4299999999998,3,3,3,333,Others
CUST024891,350,3,672.52,4,4,1,441,Potential Loyalists
CUST024892,64,6,5657.74,5,5,5,555,Champions
CUST024893,683,3,5042.72,2,4,5,245,Loyal Customers
CUST024894,134,1,405.94,5,1,1,511,Others
CUST024895,356,1,158.58,4,1,1,411,Others
CUST024897,1424,3,1036.47,1,4,2,142,At Risk
CUST024898,1040,2,3443.48,2,3,5,235,At Risk
CUST024899,10,1,107.12,5,1,1,511,Others
CUST024900,695,3,3496.85,2,4,5,245,Loyal Customers
CUST024901,846,3,2504.94,2,4,4,244,Loyal Customers
CUST024903,172,3,1906.81,5,4,3,543,Loyal Customers
CUST024904,77,4,5066.38,5,5,5,555,Champions
CUST024905,853,2,230.31,2,3,1,231,At Risk
CUST024906,502,2,821.77,3,3,2,332,Others
CUST024907,689,2,2429.88,2,3,4,234,At Risk
CUST024908,47,2,2541.19,5,3,4,534,Potential Loyalists
CUST024909,1551,1,1989.87,1,1,3,113,Lost Customers
CUST024910,387,1,290.53,4,1,1,411,Others
CUST024911,247,4,6001.09,4,5,5,455,Champions
CUST024912,390,3,1180.89,4,4,2,442,Potential Loyalists
CUST024913,621,2,1513.5300000000002,3,3,3,333,Others
CUST024914,1609,2,1952.1,1,3,3,133,At Risk
CUST024915,1580,1,19.97,1,1,1,111,Lost Customers
CUST024916,71,2,152.04000000000002,5,3,1,531,Potential Loyalists
CUST024917,1445,1,632.46,1,1,1,111,Lost Customers
CUST024918,985,3,1280.82,2,4,2,242,At Risk
CUST024919,708,4,4286.09,2,5,5,255,Loyal Customers
CUST024920,198,1,252.6,4,1,1,411,Others
CUST024921,906,2,2239.31,2,3,4,234,At Risk
CUST024922,911,1,1231.38,2,1,2,212,Lost Customers
CUST024923,799,4,5509.99,2,5,5,255,Loyal Customers
CUST024924,536,4,2478.41,3,5,4,354,Loyal Customers
CUST024925,13,5,4612.639999999999,5,5,5,555,Champions
CUST024926,993,3,1334.8600000000001,2,4,2,242,At Risk
CUST024927,586,1,529.5,3,1,1,311,Others
CUST024928,75,2,744.64,5,3,2,532,Potential Loyalists
CUST024929,1152,3,1351.95,1,4,2,142,At Risk
CUST024931,1122,1,504.31,1,1,1,111,Lost Customers
CUST024932,227,4,2602.64,4,5,4,454,Champions
CUST024933,181,3,2999.1,4,4,4,444,Champions
CUST024935,521,3,2561.5,3,4,4,344,Loyal Customers
CUST024936,160,4,3051.2,5,5,4,554,Champions
CUST024937,1509,1,224.32,1,1,1,111,Lost Customers
CUST024938,8,4,3156.44,5,5,4,554,Champions
CUST024939,127,5,4139.22,5,5,5,555,Champions
CUST024940,778,1,48.99,2,1,1,211,Lost Customers
CUST024941,7,5,8566.82,5,5,5,555,Champions
CUST024942,438,5,3674.2799999999997,3,5,5,355,Loyal Customers
CUST024943,1019,1,339.0,2,1,1,211,Lost Customers
CUST024944,708,1,2540.53,2,1,4,214,Lost Customers
CUST024945,1484,2,4097.72,1,3,5,135,At Risk
CUST024946,952,2,1303.85,2,3,2,232,At Risk
CUST024947,207,2,797.35,4,3,2,432,Potential Loyalists
CUST024948,514,1,878.18,3,1,2,312,Others
CUST024949,1240,2,2225.25,1,3,3,133,At Risk
CUST024950,367,2,1788.9899999999998,4,3,3,433,Potential Loyalists
